id,product_name_es,product_name,price
8480000047403.0,Aceite de oliva virgen extra,Aceite de oliva virgen extra,4.315
8480000592071.0,Pechuga de pavo,Pechuga de pavo,2.394761904761905
8480000093509.0,Barritas de trigo y arroz integral con chocolate con leche,Barritas de trigo y arroz integral con chocolate con leche,0.0
8410184800068.0,Arroz basmati,Arroz basmati,1.8999999999999997
8480000835475.0,12 cereales y semillas,12 cereales y semillas,1.5
8480000808622.0,Hummus con pimiento del piquillo asado,Hummus con pimiento del piquillo asado,1.4
8480000205841.0,Yogur natural con azucar de caña,Yogur natural con azucar de caña,1.4475000000000002
8027890010249.0,Hamburguesas vegetales con berenjenas,Hamburguesas vegetales con berenjenas,2.4
8480000212719.0,Mantequilla sin sal añadida,Mantequilla sin sal añadida,1.25
8480000210616.0,Proteínas Chocolate,Proteínas Chocolate,1.7125000000000001
8480000823489.0,Pan de molde integral sin azúcares añadidos,Pan de molde integral sin azúcares añadidos,1.1
8480000682758.0,"Gellytina de fresa, multifrutas y limón 0%","Gellytina de fresa, multifrutas y limón 0%",0.9
8480000198204.0,Edulcorante líquido de stevia,Edulcorante líquido de stevia,2.0
8480000154309.0,Miel de mil flores,Miel de mil flores,1.8980392156862744
8480000207166.0,Mantequilla sin sal,Mantequilla sin sal,1.25
8480000140029.0,Galletas digestive clásica,Galletas digestive clásica,1.149166666666667
8480000093776.0,Rellenos chocolate y avellana,Rellenos chocolate y avellana,1.5233333333333334
8480000065087.0,Penne integral,Penne integral,0.75
8480000592309.0,Pechuga de pavo al corte,Pechuga de pavo al corte,1.7000000000000002
8480000510501.0,Mozzarella fresca,Mozzarella fresca,1.4160000000000001
5449000006004.0,Fanta Citron frappé,Fanta Citron frappé,1.4208510638297873
8480000592491.0,Jamon cocido,Jamon cocido,2.03326923076923
8480000823243.0,Pan de molde blanco familiar,Pan de molde blanco familiar,0.95
8410637115671.0,Tortas de aceite,Tortas de aceite,1.595
8410199790958.0,Cheetos Pelotazos,Cheetos Pelotazos,1.29
8480000334176.0,Patatas light,Patatas light,0.87
8480000141569.0,Triángulos de trigo sarraceno,Triángulos de trigo sarraceno,1.5833333333333333
8410128010096.0,Leche entera,Leche entera,2.657272727272727
8480000349545.0,Pasas sultanas,Pasas sultanas,1.8
8411327122016.0,Cerveza Mahou 5 estrellas,Cerveza Mahou 5 estrellas,3.8088888888888883
8480000093622.0,Cargando…,Cargando…,3.69
8412600024324.0,Thins,Thins,0.0
8480000561626.0,Pechuga de pollo al corte,Pechuga de pollo al corte,1.6
8410500002961.0,Activia bífidus natural desnatado 0%,Activia bífidus natural desnatado 0%,2.895
8480000140791.0,Tortitas de arroz con chocolate,Tortitas de arroz con chocolate,1.4683333333333335
8480000291004.0,Harina de trigo,Harina de trigo,0.8325
7622300631574.0,Chocolate relleno de Oreo,Chocolate relleno de Oreo,1.1500000000000001
8480000170828.0,Mayonesa,Mayonesa,1.3885714285714286
5449000164957.0,Aquarius limón,Aquarius limón,2.6279999999999997
8480000124807.0,Chocolate negro 72% de cacao con almendras enteras,Chocolate negro 72% de cacao con almendras enteras,0.0
8480000173300.0,Tomate frito sin azúcares añadidos,Tomate frito sin azúcares añadidos,0.94
8480000510211.0,Queso batido,Queso batido,1.24
8480000041937.0,Aceite de coco virgen,Aceite de coco virgen,4.5
8480000198136.0,Ciclamato y sacarina líquida,Ciclamato y sacarina líquida,0.0
8480000340252.0,Avellana tostada 0% sal añadida,Avellana tostada 0% sal añadida,2.95
8480000093578.0,Muesli con frutos secos,Muesli con frutos secos,1.8
84138026.0,Original,Original,2.9357142857142855
8480000823274.0,Pan de molde blanco,Pan de molde blanco,1.3828571428571428
8480000171085.0,Tomate frito,Tomate frito,1.0899999999999999
8480000341884.0,Pipa calabaza natural,Pipa calabaza natural,1.65
8410793026132.0,Estrella Dorada Beer,,1.86125
8480000829887.0,Picos 30 % integrales,Picos 30 % integrales,0.45
8480000103826.0,Leche semidesnatada,Leche semidesnatada,3.2020000000000004
8480000682741.0,Gelatina  proteínas sabor frutos rojos,Gelatina  proteínas sabor frutos rojos,1.0
8480000511706.0,Queso Fresco Burgos Desnatado 0% mg,Queso Fresco Burgos Desnatado 0% mg,1.51
8410300349952.0,Yatekomo sabor pollo,Yatekomo sabor pollo,2.0
8480000093493.0,Barritas muesli chocolate,Barritas muesli chocolate,0.99
8480000141897.0,Galleta maría integral,Galleta maría integral,0.9
8410728180120.0,Lanjarón,Lanjarón,1.7650000000000001
8480000399342.0,Gazpacho tradicional,Gazpacho tradicional,1.44
8480000171702.0,Salsa Mexicana,Salsa Mexicana,1.4449999999999998
8480000511942.0,Quesco fresco cabra,Quesco fresco cabra,1.9469230769230772
8480000825766.0,Sándwich Cereales,Sándwich Cereales,1.09
8414897100576.0,Hogaza 100% natural,Hogaza 100% natural,1.0
8480000124951.0,Chocolate negro 72%,Chocolate negro 72%,1.7775609756097557
8480000047069.0,Aceite de oliva virgen extra,Aceite de oliva virgen extra,4.315
